latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
6.80386559,2.90660377,36.6680,0.6971,"POLYGON((2.9066309721571 6.80383628284482, 2.90662142073109 6.80390145761641, 2.9065765580747 6.80389488879037, 2.9065861095064 6.80382971401963, 2.9066309721571 6.80383628284482))",6FR4RW34+GJXM
6.78936827,2.83637097,113.5642,0.9179,"POLYGON((2.83642942654924 6.78933273418689, 2.83639723085291 6.78943143097837, 2.83631251959773 6.78940382033641, 2.83634471530936 6.78930512355087, 2.83642942654924 6.78933273418689))",6FR4QRQP+PGXQ
6.79914603,2.85001205,16.5170,0.6976,"POLYGON((2.85003358692721 6.79913143586693, 2.85002413735626 6.79916905766086, 2.84999049860357 6.79916061585957, 2.84999994817708 6.79912299406638, 2.85003358692721 6.79913143586693))",6FR4QVX2+M22V
6.80151276,2.85489074,105.7402,0.8935,"POLYGON((2.85495038931883 6.8014853686332, 2.85491906180391 6.80157195532859, 2.85483109806859 6.80154015754827, 2.85486242559691 6.8014535708587, 2.85495038931883 6.8014853686332))",6FR4RV23+JX2G
6.83159254,2.91107654,232.4356,0.8402,"POLYGON((2.91117237751996 6.83161954428534, 2.91108097944511 6.83168099684641, 2.91106465768519 6.83165674599178, 2.91104592991293 6.83166933782315, 2.9109798137618 6.83157110247567, 2.91108993959226 6.83149705809882, 2.91117237751996 6.83161954428534))",6FR4RWJ6+JCPM
6.82076315,2.88282712,16.9951,0.7861,"POLYGON((2.88285349198858 6.82076649040617, 2.88281849696004 6.82078829078467, 2.88280073155669 6.8207598002662, 2.88283572658392 6.82073799988894, 2.88285349198858 6.82076649040617))",6FR4RVCM+844F
6.80442983,2.88297684,171.3517,0.9064,"POLYGON((2.88306092039058 6.80443045892855, 2.88296291111438 6.80451271679762, 2.88289275184427 6.80442919732015, 2.8829907611149 6.80434693946481, 2.88306092039058 6.80443045892855))",6FR4RV3M+Q5H3
6.79571953,2.85780473,36.7651,0.6503,"POLYGON((2.85784297457642 6.79572589580759, 2.85779539490774 6.79575713187887, 2.85776650394801 6.79571316193891, 2.85781408361412 6.79568192587036, 2.85784297457642 6.79572589580759))",6FR4QVW5+74MQ
6.80074149,2.85350998,39.0644,0.8268,"POLYGON((2.85354996864376 6.80074134551408, 2.85351386993915 6.80078127359423, 2.85347000450977 6.80074164987147, 2.85350610321468 6.80070172179487, 2.85354996864376 6.80074134551408))",6FR4RV23+7CRM
6.82812494,2.90199441,83.9897,0.7691,"POLYGON((2.90204846275422 6.82810217690072, 2.9020225207284 6.82817638733974, 2.90194036140294 6.82814769504659, 2.90196630343971 6.82807348461206, 2.90204846275422 6.82810217690072))",6FR4RWH2+6QXX
6.82386916,2.89390042,27.0533,0.7184,"POLYGON((2.89392837755888 6.82385124258912, 2.89391728655724 6.82389776173657, 2.89387246198746 6.82388708514901, 2.89388355299328 6.82384056600253, 2.89392837755888 6.82385124258912))",6FR4RVFV+GHRQ
6.83387309,2.87955563,9.0054,0.7595,"POLYGON((2.87957703170557 6.83386914702666, 2.87957223651851 6.83388716786096, 2.87953422003747 6.83387706227584, 2.87953901522586 6.83385904144201, 2.87957703170557 6.83386914702666))",6FR4RVMH+GRVX
6.82725540,2.89926361,42.0076,0.7750,"POLYGON((2.89929583255196 6.82722653908589, 2.8992769650205 6.82729654304537, 2.89923139293258 6.82728427253894, 2.89925026047023 6.82721426858135, 2.89929583255196 6.82722653908589))",6FR4RVGX+WP27
6.82429104,2.89923360,12.9782,0.6742,"POLYGON((2.89925405068955 6.82428050241627, 2.89924355351762 6.82431176118268, 2.8992131589876 6.82430156418331, 2.89922365616107 6.82427030541758, 2.89925405068955 6.82428050241627))",6FR4RVFX+PM9M
6.80147839,2.85239600,35.9742,0.7111,"POLYGON((2.85241420018011 6.80144374202297, 2.85242381153918 6.80150592694452, 2.85237779035635 6.80151303377033, 2.85236817900291 6.80145084884804, 2.85241420018011 6.80144374202297))",6FR4RV22+HXR4
6.79649317,2.84677659,19.8075,0.7521,"POLYGON((2.84680035439341 6.79647757180906, 2.84679356375948 6.79651598133062, 2.84675283251197 6.79650878639883, 2.84675962314907 6.7964703768779, 2.84680035439341 6.79647757180906))",6FR4QRWW+HPRQ
6.82886561,2.90412469,74.4974,0.8883,"POLYGON((2.90418255855747 6.82884977322067, 2.90416915790095 6.82890586790047, 2.90406681457684 6.82888144303653, 2.90408021524452 6.82882534835966, 2.90418255855747 6.82884977322067))",6FR4RWH3+GJXQ
6.80368944,2.85405545,24.2462,0.7145,"POLYGON((2.8540793655875 6.80366827256547, 2.85406988595062 6.80371793278765, 2.85403151493817 6.80371061464867, 2.85404099457875 6.80366095442735, 2.8540793655875 6.80366827256547))",6FR4RV33+FJFH
6.79831989,2.85629090,143.2452,0.9161,"POLYGON((2.85636329583835 6.7982854288301, 2.85629182644353 6.79840003690077, 2.85621851021323 6.79835435657722, 2.85628997962054 6.79823974851603, 2.85636329583835 6.7982854288301))",6FR4QVX4+8GFM
6.80538787,2.86424988,148.9143,0.8876,"POLYGON((2.86432595933358 6.80536509501136, 2.864292584557 6.8054547956679, 2.86417379468405 6.80541063725472, 2.86420716947926 6.8053209366067, 2.86432595933358 6.80536509501136))",6FR4RV47+5M5H
6.82061078,2.88150381,15.0563,0.7215,"POLYGON((2.88152283386028 6.82062678101702, 2.88149019336841 6.8206315607471, 2.88148480180854 6.8205947774143, 2.88151744229841 6.82058999768457, 2.88152283386028 6.82062678101702))",6FR4RVCJ+6JRC
6.79750981,2.85447551,152.7290,0.9065,"POLYGON((2.85454658581944 6.79747545630331, 2.85451390898022 6.79757876619838, 2.85440443888657 6.79754417071922, 2.85443711574658 6.7974408608319, 2.85454658581944 6.79747545630331))",6FR4QVX3+2Q56
6.79905269,2.85852080,142.3002,0.9079,"POLYGON((2.85859218087505 6.79901761408624, 2.858524350338 6.79913211998093, 2.8584494052698 6.79908776286529, 2.8585172358187 6.79897325698155, 2.85859218087505 6.79901761408624))",6FR4QVX5+JCC4
6.82020099,2.88440291,146.0019,0.9165,"POLYGON((2.88448178537333 6.82019088189161, 2.88438565734661 6.8202785787049, 2.88432402749163 6.82021108839914, 2.88442015551577 6.82012339159773, 2.88448178537333 6.82019088189161))",6FR4RVCM+3QJ5
6.82116135,2.88510995,23.9764,0.7493,"POLYGON((2.8851140441816 6.82119283063092, 2.88508046094899 6.8211731385849, 2.88510585387202 6.82112987459859, 2.88513943710258 6.82114956664275, 2.8851140441816 6.82119283063092))",6FR4RVCP+F29G
6.82098261,2.88367137,225.0094,0.9327,"POLYGON((2.88376990070945 6.82099878352719, 2.88369520905888 6.82107952504177, 2.88357283521097 6.82096642926253, 2.88364752686389 6.82088568776658, 2.88376990070945 6.82099878352719))",6FR4RVCM+9FV7
6.80042046,2.85268994,90.7043,0.8523,"POLYGON((2.85273548976677 6.80037952668208, 2.85272238496801 6.80047239712491, 2.8526443857472 6.80046140039385, 2.85265749056046 6.80036852995338, 2.85273548976677 6.80037952668208))",6FR4RV23+538R
6.81894896,2.88403611,32.3135,0.8076,"POLYGON((2.88406951949177 6.81893463530255, 2.88404746219262 6.81898348351347, 2.8840026981894 6.81896328967388, 2.88402475549209 6.81891444146503, 2.88406951949177 6.81893463530255))",6FR4RV9M+HJFR
6.79866005,2.85578325,38.5536,0.7270,"POLYGON((2.85582150770078 6.79864780001981, 2.85578644589296 6.79870006924312, 2.85574500092897 6.79867229235866, 2.85578006273887 6.79862002313856, 2.85582150770078 6.79864780001981))",6FR4QVX4+F87C
6.80015417,2.85050008,131.3225,0.9322,"POLYGON((2.85056490303463 6.80012029452935, 2.85053506898919 6.80021838449433, 2.85043524912621 6.80018805079169, 2.85046508318979 6.80008996083313, 2.85056490303463 6.80012029452935))",6FR4RV22+3662
6.80298937,2.85176309,139.6306,0.9157,"POLYGON((2.85183327179689 6.80302051027895, 2.8517145801223 6.80304886749331, 2.85169290526478 6.80295822565457, 2.85181159691812 6.80292986844499, 2.85183327179689 6.80302051027895))",6FR4RV32+5PRF
6.82191830,2.88189883,109.2468,0.8500,"POLYGON((2.88196380034183 6.82190286787823, 2.88191809620465 6.82198220699869, 2.88183386244255 6.82193373005664, 2.88187956658875 6.82185439094423, 2.88196380034183 6.82190286787823))",6FR4RVCJ+QQ6Q
6.82874129,2.90272948,91.7102,0.8285,"POLYGON((2.90277644659297 6.82870212356854, 2.90277076544065 6.8287863992876, 2.90268252480968 6.82878045675689, 2.90268820597739 6.82869618103905, 2.90277644659297 6.82870212356854))",6FR4RWH3+F3XM
6.80181887,2.85283541,20.9357,0.7327,"POLYGON((2.85285440088371 6.80179559746188, 2.85285118822327 6.80184442354173, 2.85281641409064 6.80184213748398, 2.85281962675463 6.80179331140441, 2.85285440088371 6.80179559746188))",6FR4RV23+P4GP
6.82661952,2.89984277,37.5374,0.7158,"POLYGON((2.8998542822847 6.82658027677211, 2.89987396528726 6.82664596369964, 2.89983124866164 6.82665875107597, 2.89981156566332 6.82659306414738, 2.8998542822847 6.82658027677211))",6FR4RVGX+JWWQ
6.82091854,2.88427567,15.0581,0.7661,"POLYGON((2.8843008888169 6.82091442128109, 2.88428817182966 6.82094082511542, 2.88425045846588 6.82092267851861, 2.88426317545466 6.82089627468529, 2.8843008888169 6.82091442128109))",6FR4RVCM+9P6Q
6.80122609,2.85982413,40.4858,0.7693,"POLYGON((2.85983873383833 6.8011797731245, 2.85984604772355 6.80126943122727, 2.85980951093185 6.80127240910985, 2.85980219705329 6.8011827510066, 2.85983873383833 6.8011797731245))",6FR4RV25+FWW3
6.80378503,2.90770425,93.1567,0.7818,"POLYGON((2.9077608014431 6.80374873662869, 2.90770411305539 6.80385220544848, 2.90764769848878 6.80382132454531, 2.90770438688549 6.80371785573098, 2.9077608014431 6.80374873662869))",6FR4RW35+G38G
6.81862433,2.88367888,205.9283,0.9127,"POLYGON((2.8837723991788 6.81858658289655, 2.88376289590339 6.81868009906391, 2.88358536126541 6.81866207480711, 2.88359486457474 6.81856855864374, 2.8837723991788 6.81858658289655))",6FR4RV9M+CFVW
6.79653739,2.85395274,200.1288,0.9477,"POLYGON((2.85401218307096 6.79660980463837, 2.85390755113096 6.79661945184027, 2.85389329615101 6.79646497713978, 2.85399792805784 6.79645532994004, 2.85401218307096 6.79660980463837))",6FR4QVW3+JH8F
6.80049513,2.85664067,57.9240,0.7950,"POLYGON((2.85668178367323 6.80046746482671, 2.85665583863055 6.80054230922177, 2.85659955890057 6.80052281673266, 2.85662550395079 6.8004479723407, 2.85668178367323 6.80046746482671))",6FR4RV24+5MRW
6.79576808,2.85783664,44.4253,0.7731,"POLYGON((2.85787788510722 6.79577902707616, 2.85783030543546 6.79581026315077, 2.85779539490774 6.79575713187887, 2.85784297457642 6.79572589580759, 2.85787788510722 6.79577902707616))",6FR4QVW5+844Q
6.80080527,2.85068835,92.4818,0.8011,"POLYGON((2.85063301515579 6.80083366509, 2.85064814225567 6.80075783403187, 2.85074367927975 6.80077687546336, 2.85072855219415 6.80085270652483, 2.85063301515579 6.80083366509))",6FR4RV22+87G6
6.80301711,2.85865035,102.8161,0.9314,"POLYGON((2.85871522521679 6.80301451635368, 2.85864564939286 6.80308184151421, 2.8585854719551 6.8030197073873, 2.85865504777802 6.80295238223519, 2.85871522521679 6.80301451635368))",6FR4RV35+6F2Q
6.79802719,2.85203170,110.0735,0.8658,"POLYGON((2.85209718699044 6.79804132498176, 2.85202028140147 6.79809317872271, 2.85196621226779 6.798013056698, 2.85204311784947 6.79796120296519, 2.85209718699044 6.79804132498176))",6FR4QVX2+6R72
6.79594948,2.84722067,156.1045,0.8558,"POLYGON((2.84728663321166 6.79589069744951, 2.84723028890077 6.79603728314018, 2.84715470721868 6.79600825604468, 2.84721105154874 6.79586167036302, 2.84728663321166 6.79589069744951))",6FR4QRWW+9VHR
6.79997592,2.86014192,110.9805,0.8926,"POLYGON((2.86020698062192 6.79995893896554, 2.86015790753576 6.80004121027805, 2.86007684861059 6.79999290251562, 2.86012592170533 6.79991063121127, 2.86020698062192 6.79995893896554))",6FR4QVX6+X3R4
6.78804389,2.83437647,28.2696,0.7347,"POLYGON((2.83441232322603 6.78804178607928, 2.83439452343716 6.78807493443849, 2.83434059829795 6.78804600186718, 2.83435839808925 6.78801285350995, 2.83441232322603 6.78804178607928))",6FR4QRQM+6Q6J
6.80447332,2.90749653,22.6373,0.6997,"POLYGON((2.90752426343 6.80446062827337, 2.90750528797387 6.80450254081974, 2.9074687732729 6.80448602391029, 2.90748774873163 6.80444411136511, 2.90752426343 6.80446062827337))",6FR4RW34+QXQX
6.79692617,2.84977064,101.2647,0.8108,"POLYGON((2.84984864473507 6.79694067064443, 2.84982005565174 6.79698822364857, 2.84969262609116 6.7969116782292, 2.84972121518222 6.79686412523267, 2.84984864473507 6.79694067064443))",6FR4QRWX+QWC4
6.80209408,2.85216279,158.6405,0.9444,"POLYGON((2.85223839377678 6.80206024502845, 2.85216928972191 6.80217662949302, 2.8520871859965 6.8021279227999, 2.8521562900637 6.80201153834705, 2.85223839377678 6.80206024502845))",6FR4RV22+RVMJ
6.80549711,2.90666066,135.7638,0.8512,"POLYGON((2.90672582092898 6.80546041482044, 2.90668726575797 6.80556698486188, 2.90659550136339 6.80553381583211, 2.90663405655168 6.80542724579825, 2.90672582092898 6.80546041482044))",6FR4RW44+5MVR
6.79703522,2.86021364,113.6991,0.9217,"POLYGON((2.86027420164975 6.79706646602371, 2.860187012068 6.79709793729626, 2.86015306706507 6.79700397519965, 2.8602402566318 6.79697250393283, 2.86027420164975 6.79706646602371))",6FR4QVW6+R38H
6.80439815,2.90791395,70.3636,0.7925,"POLYGON((2.9079611 6.8043719, 2.9079316 6.8044491, 2.9078668 6.8044244, 2.9078963 6.8043472, 2.9079611 6.8043719))",6FR4RW35+Q53R
6.82164354,2.88384758,135.2034,0.7774,"POLYGON((2.88387981378829 6.82157935062057, 2.88386728319519 6.82159697765221, 2.88391677206093 6.82163212408767, 2.88385446145241 6.82171977763642, 2.8837766637243 6.82166452655575, 2.88385150493383 6.8215592459866, 2.88387981378829 6.82157935062057))",6FR4RVCM+MG5J
6.78913402,2.83476123,207.8470,0.9371,"POLYGON((2.83484700332733 6.78909481564207, 2.83477226599881 6.78922765044877, 2.83467544636961 6.78917322148119, 2.83475018371564 6.78904038668944, 2.83484700332733 6.78909481564207))",6FR4QRQM+MW27
6.79653221,2.86111489,113.8439,0.7621,"POLYGON((2.86118050285238 6.79655077666223, 2.8611009685023 6.79659893272209, 2.86104928237011 6.79651364131806, 2.86112881671082 6.79646548526643, 2.86118050285238 6.79655077666223))",6FR4QVW6+JC98
6.81249807,2.89461059,22.6191,0.7342,"POLYGON((2.89463769877986 6.81248334384829, 2.89461808038296 6.81252799044244, 2.89458348757807 6.81251280389317, 2.89460310597745 6.81246815730036, 2.89463769877986 6.81248334384829))",6FR4RV6V+XRXW
6.82164250,2.88256835,93.6132,0.8858,"POLYGON((2.88263003646218 6.82164835500223, 2.88256958013577 6.82170441875101, 2.88250666284152 6.8216366372742, 2.88256711916651 6.82158057353311, 2.88263003646218 6.82164835500223))",6FR4RVCM+M24J
6.80464729,2.90689121,33.3116,0.8410,"POLYGON((2.90689266759651 6.80468543974115, 2.90685623489532 6.80466263068902, 2.90688975254385 6.80460914098876, 2.90692618524172 6.80463195003786, 2.90689266759651 6.80468543974115))",6FR4RW34+VQ2W
6.79108697,2.83813972,13.1405,0.6522,"POLYGON((2.83815017436395 6.79106631554147, 2.83816097338659 6.79109616976143, 2.83812926815096 6.79110762876899, 2.83811846913003 6.79107777454828, 2.83815017436395 6.79106631554147))",6FR4QRRQ+C7JF
6.80401799,2.89928868,32.3747,0.8409,"POLYGON((2.8993176421828 6.80399351471462, 2.89932270666951 6.80403476003405, 2.89925972178696 6.80404248702687, 2.89925465730556 6.8040012417068, 2.8993176421828 6.80399351471462))",6FR4RV3X+JP3J
6.80012636,2.85378277,36.3890,0.7703,"POLYGON((2.85377659957549 6.80017134181318, 2.85374613939151 6.80015321004853, 2.853788934444 6.80008137989662, 2.85381939462455 6.80009951165965, 2.85377659957549 6.80017134181318))",6FR4RV23+3G32
6.80510328,2.90690407,89.9264,0.9036,"POLYGON((2.90696437519221 6.80509812459559, 2.90690899945566 6.80516358889352, 2.90684375488856 6.80510844834571, 2.90689913062748 6.80504298405504, 2.90696437519221 6.80509812459559))",6FR4RW44+2QR5
6.83506917,2.87695544,107.5209,0.8235,"POLYGON((2.87701139629543 6.83503217610381, 2.87700428220239 6.83511514165397, 2.87689948660637 6.83510616484573, 2.87690660071729 6.83502319929764, 2.87701139629543 6.83503217610381))",6FR4RVPG+2QGP
6.80452530,2.86280524,74.7826,0.8742,"POLYGON((2.8628605 6.8045173, 2.8628247 6.8045776, 2.86275 6.8045333, 2.8627857 6.804473, 2.8628605 6.8045173))",6FR4RV37+R475
6.83260474,2.91016090,58.1227,0.7588,"POLYGON((2.91015559383575 6.83266563973726, 2.91011821848701 6.83264852232633, 2.91016621433304 6.83254383070565, 2.91020358967163 6.8325609481125, 2.91015559383575 6.83266563973726))",6FR4RWM6+23V2
6.82620426,2.89654375,91.1281,0.8450,"POLYGON((2.89660654670897 6.82619524983975, 2.89657630672759 6.82625868699364, 2.89648094413808 6.82621327308399, 2.89651118412899 6.82614983593612, 2.89660654670897 6.82619524983975))",6FR4RVGW+FJM3
6.79804962,2.84956790,119.6423,0.9032,"POLYGON((2.84962870160489 6.79801214985542, 2.84958574789983 6.79811875013008, 2.84950709217047 6.79808708382763, 2.84955004588975 6.79798048356006, 2.84962870160489 6.79801214985542))",6FR4QRXX+6R8R
6.82896898,2.90192461,93.2088,0.8990,"POLYGON((2.90196868582991 6.82891552181826, 2.90193989376342 6.82903655212723, 2.901880519365 6.82902244151428, 2.90190931144545 6.828901411209, 2.90196868582991 6.82891552181826))",6FR4RWH2+HQMP
6.80099553,2.85220765,130.5690,0.6952,"POLYGON((2.852205 6.8010723, 2.8521373 6.8010264, 2.8522103 6.8009188, 2.852278 6.8009646, 2.852205 6.8010723))",6FR4RV22+9VWW
6.83389651,2.91020238,154.2115,0.6572,"POLYGON((2.91026205722855 6.83384033915475, 2.91023377780219 6.83397219841002, 2.9101426982438 6.83395268469906, 2.9101709776939 6.83382082544913, 2.91026205722855 6.83384033915475))",6FR4RWM6+H34V
6.79901400,2.85130070,47.1008,0.7612,"POLYGON((2.85134485004713 6.7990108150979, 2.85131274368223 6.79905658081959, 2.85125654945987 6.79901719268997, 2.85128865582728 6.79897142697192, 2.85134485004713 6.7990108150979))",6FR4QVX2+JG3G
6.83335008,2.91150572,94.4591,0.8708,"POLYGON((2.91156443843142 6.83337066437913, 2.91149171928467 6.83341068798436, 2.91144698858692 6.83332949881584, 2.91151970772498 6.83328947521707, 2.91156443843142 6.83337066437913))",6FR4RWM6+8JR2
6.83425933,2.91152879,16.4333,0.6528,"POLYGON((2.91155536312005 6.83426375465701, 2.91151446741128 6.83428214382428, 2.91150221417448 6.83425492153381, 2.91154310988114 6.8342365323676, 2.91155536312005 6.83426375465701))",6FR4RWM6+PJ29
6.80238494,2.85304507,26.9580,0.7687,"POLYGON((2.85307148224382 6.80236285972695, 2.8530555992546 6.80241771655882, 2.85301866557913 6.80240703238966, 2.85303454857262 6.80235217555908, 2.85307148224382 6.80236285972695))",6FR4RV23+X637
6.79925620,2.85487003,35.9996,0.6946,"POLYGON((2.85490481273528 6.79923722863323, 2.85487532381465 6.79929544601646, 2.85483523457846 6.79927515721473, 2.85486472350252 6.79921693983414, 2.85490481273528 6.79923722863323))",6FR4QVX3+PW59
6.83346074,2.91103475,12.0699,0.6807,"POLYGON((2.91105263569367 6.8334469593927, 2.91104331556946 6.83348161616532, 2.91101685836989 6.83347450833461, 2.91102617849586 6.83343985156251, 2.91105263569367 6.8334469593927))",6FR4RWM6+9CMC
6.80324596,2.88214271,52.4133,0.7604,"POLYGON((2.88218951495513 6.80324616141565, 2.88213217191619 6.80329153312063, 2.88209592545252 6.80324576360066, 2.8821532684901 6.80320039189925, 2.88218951495513 6.80324616141565))",6FR4RV3J+7VRW
6.83380580,2.87942546,85.2917,0.8688,"POLYGON((2.87948447577348 6.83378953474547, 2.87946263080935 6.83385441282943, 2.87936643888566 6.83382205711388, 2.87938828386116 6.83375717903438, 2.87948447577348 6.83378953474547))",6FR4RVMH+GQF8
6.80142602,2.86058439,20.9936,0.7615,"POLYGON((2.86057951914447 6.80139418170689, 2.86061338583613 6.80144007026898, 2.86058925476054 6.80145786385247, 2.86055538806952 6.80141197528818, 2.86057951914447 6.80139418170689))",6FR4RV26+H6G4
6.80532009,2.90769337,17.7977,0.7125,"POLYGON((2.9077193567469 6.80531164038235, 2.90770774272448 6.80534331329923, 2.90766739379783 6.80532853113891, 2.90767900782253 6.80529685822302, 2.9077193567469 6.80531164038235))",6FR4RW45+43GR
6.82805791,2.90184118,121.7714,0.8891,"POLYGON((2.90190326251399 6.82802301506387, 2.90186239505059 6.82812586763539, 2.90177909494706 6.8280928019375, 2.90181996242486 6.82798994937309, 2.90190326251399 6.82802301506387))",6FR4RWH2+6PG9
